R,L,C,Time,Voltage,dV/dt
26.9226646145221,8.645911436458517,0.8507949583748785,0.0,1.0,0.0
26.9226646145221,8.645911436458517,0.8507949583748785,0.10101010101010101,0.9993075698102885,-0.013698454919548192
26.9226646145221,8.645911436458517,0.8507949583748785,0.20202020202020202,0.9972352963467218,-0.027317747994581157
26.9226646145221,8.645911436458517,0.8507949583748785,0.30303030303030304,0.9937921434776484,-0.040839316118364465
26.9226646145221,8.645911436458517,0.8507949583748785,0.40404040404040403,0.988988905260851,-0.054244817470405354
26.9226646145221,8.645911436458517,0.8507949583748785,0.5050505050505051,0.9828381846100821,-0.06751620805772682
26.9226646145221,8.645911436458517,0.8507949583748785,0.6060606060606061,0.9753543932950635,-0.08063574171486751
26.9226646145221,8.645911436458517,0.8507949583748785,0.7070707070707071,0.9665537519414865,-0.09358597010388182
26.9226646145221,8.645911436458517,0.8507949583748785,0.8080808080808081,0.9564542900310121,-0.10634974271433995
26.9226646145221,8.645911436458517,0.8507949583748785,0.9090909090909091,0.9450760237403207,-0.11891190221916703
26.9226646145221,8.645911436458517,0.8507949583748785,1.0101010101010102,0.9324409746824279,-0.1312573120084932
26.9226646145221,8.645911436458517,0.8507949583748785,1.1111111111111112,0.9185724821261715,-0.14336860050312586
26.9226646145221,8.645911436458517,0.8507949583748785,1.2121212121212122,0.9034952159248587,-0.15522901047889037
26.9226646145221,8.645911436458517,0.8507949583748785,1.3131313131313131,0.8872351772599748,-0.16682241175874318
26.9226646145221,8.645911436458517,0.8507949583748785,1.4141414141414141,0.8698196986411839,-0.17813330121277193
26.9226646145221,8.645911436458517,0.8507949583748785,1.5151515151515151,0.851277443906328,-0.18914680275819534
26.9226646145221,8.645911436458517,0.8507949583748785,1.6161616161616161,0.8316384082214276,-0.19984866735936327
26.9226646145221,8.645911436458517,0.8507949583748785,1.7171717171717171,0.8109339180806819,-0.21022527302775684
26.9226646145221,8.645911436458517,0.8507949583748785,1.8181818181818181,0.7891966313064679,-0.2202636248219882
26.9226646145221,8.645911436458517,0.8507949583748785,1.9191919191919191,0.7664605370493413,-0.22995135484780072
26.9226646145221,8.645911436458517,0.8507949583748785,2.0202020202020203,0.7427609557880359,-0.23927672225806879
26.9226646145221,8.645911436458517,0.8507949583748785,2.121212121212121,0.7181345393294644,-0.2482286132527981
26.9226646145221,8.645911436458517,0.8507949583748785,2.2222222222222223,0.6926192708087169,-0.2567965410791255
26.9226646145221,8.645911436458517,0.8507949583748785,2.323232323232323,0.666254464689063,-0.26497064603131876
26.9226646145221,8.645911436458517,0.8507949583748785,2.4242424242424243,0.6390807667619498,-0.272741695450777
26.9226646145221,8.645911436458517,0.8507949583748785,2.525252525252525,0.6111401541470031,-0.28010108372603054
26.9226646145221,8.645911436458517,0.8507949583748785,2.6262626262626263,0.5824759352920268,-0.28704083229274063
26.9226646145221,8.645911436458517,0.8507949583748785,2.727272727272727,0.5531327499730037,-0.2935535896336998
26.9226646145221,8.645911436458517,0.8507949583748785,2.8282828282828283,0.523156569294094,-0.2996326312788318
26.9226646145221,8.645911436458517,0.8507949583748785,2.929292929292929,0.4925946956876377,-0.3052718598051912
26.9226646145221,8.645911436458517,0.8507949583748785,3.0303030303030303,0.4614897516074402,-0.3104667708325916
26.9226646145221,8.645911436458517,0.8507949583748785,3.131313131313131,0.4298746713235854,-0.31521435836489453
26.9226646145221,8.645911436458517,0.8507949583748785,3.2323232323232323,0.39779815599630863,-0.31950892246184887
26.9226646145221,8.645911436458517,0.8507949583748785,3.3333333333333335,0.3653095769579581,-0.323345334203282
26.9226646145221,8.645911436458517,0.8507949583748785,3.4343434343434343,0.33245798687114536,-0.32671921914210134
26.9226646145221,8.645911436458517,0.8507949583748785,3.5353535353535355,0.2992921197287442,-0.3296269573042944
26.9226646145221,8.645911436458517,0.8507949583748785,3.6363636363636362,0.2658603908538919,-0.3320656831889285
26.9226646145221,8.645911436458517,0.8507949583748785,3.7373737373737375,0.23221089689998825,-0.334033285768151
26.9226646145221,8.645911436458517,0.8507949583748785,3.8383838383838382,0.1983914158506963,-0.3355284084871892
26.9226646145221,8.645911436458517,0.8507949583748785,3.9393939393939394,0.16444940701994165,-0.33655044926435046
26.9226646145221,8.645911436458517,0.8507949583748785,4.040404040404041,0.1304320110519132,-0.33709956049102197
26.9226646145221,8.645911436458517,0.8507949583748785,4.141414141414141,0.09638604992106276,-0.33717664903167105
26.9226646145221,8.645911436458517,0.8507949583748785,4.242424242424242,0.062358026932104516,-0.3367833762238449
26.9226646145221,8.645911436458517,0.8507949583748785,4.343434343434343,0.028394126720016122,-0.3359221578781707
26.9226646145221,8.645911436458517,0.8507949583748785,4.444444444444445,-0.0054597847499620045,-0.3345961642783557
26.9226646145221,8.645911436458517,0.8507949583748785,4.545454545454545,-0.03915816018232626,-0.332809320181187
26.9226646145221,8.645911436458517,0.8507949583748785,4.646464646464646,-0.07265577095131087,-0.3305663048165316
26.9226646145221,8.645911436458517,0.8507949583748785,4.747474747474747,-0.10590770710088654,-0.32787255188733677
26.9226646145221,8.645911436458517,0.8507949583748785,4.848484848484849,-0.13886937734476096,-0.3247342495696295
26.9226646145221,8.645911436458517,0.8507949583748785,4.94949494949495,-0.1714965090663792,-0.32115834051251685
26.9226646145221,8.645911436458517,0.8507949583748785,5.05050505050505,-0.20374514831892326,-0.3171525218381858
26.9226646145221,8.645911436458517,0.8507949583748785,5.151515151515151,-0.23557165982531264,-0.3127252451419034
26.9226646145221,8.645911436458517,0.8507949583748785,5.252525252525253,-0.2669327269782034,-0.3078857164920166
26.9226646145221,8.645911436458517,0.8507949583748785,5.353535353535354,-0.2977853518399884,-0.3026438964299523
26.9226646145221,8.645911436458517,0.8507949583748785,5.454545454545454,-0.3280868551427985,-0.2970104999702175
26.9226646145221,8.645911436458517,0.8507949583748785,5.555555555555555,-0.3577948762885013,-0.290996996600399
26.9226646145221,8.645911436458517,0.8507949583748785,5.656565656565657,-0.38687303074347384,-0.2846134511207481
26.9226646145221,8.645911436458517,0.8507949583748785,5.757575757575758,-0.41529931779872137,-0.27786437994647956
26.9226646145221,8.645911436458517,0.8507949583748785,5.858585858585858,-0.44303482382981174,-0.2707605794290746
26.9226646145221,8.645911436458517,0.8507949583748785,5.959595959595959,-0.4700406597540764,-0.2633137382183521
26.9226646145221,8.645911436458517,0.8507949583748785,6.0606060606060606,-0.4962796708101337,-0.2555358285954457
26.9226646145221,8.645911436458517,0.8507949583748785,6.161616161616162,-0.5217164365578911,-0.24743910647280398
26.9226646145221,8.645911436458517,0.8507949583748785,6.262626262626262,-0.5463172708785438,-0.23903611139419023
26.9226646145221,8.645911436458517,0.8507949583748785,6.363636363636363,-0.5700502219745758,-0.2303396665346823
26.9226646145221,8.645911436458517,0.8507949583748785,6.4646464646464645,-0.5928850723697587,-0.22136287870067303
26.9226646145221,8.645911436458517,0.8507949583748785,6.565656565656566,-0.6147933389091528,-0.21211913832986995
26.9226646145221,8.645911436458517,0.8507949583748785,6.666666666666667,-0.6357482727591062,-0.20262211949129544
26.9226646145221,8.645911436458517,0.8507949583748785,6.767676767676767,-0.6557248594072556,-0.1928857798852866
26.9226646145221,8.645911436458517,0.8507949583748785,6.8686868686868685,-0.6746998186625257,-0.18292436084349512
26.9226646145221,8.645911436458517,0.8507949583748785,6.96969696969697,-0.6926516046551298,-0.1727523873288877
26.9226646145221,8.645911436458517,0.8507949583748785,7.070707070707071,-0.7095604058365688,-0.16238466793574569
26.9226646145221,8.645911436458517,0.8507949583748785,7.171717171717171,-0.7254081449796321,-0.15183629488966535
26.9226646145221,8.645911436458517,0.8507949583748785,7.2727272727272725,-0.7401784791783979,-0.14112264404755745
26.9226646145221,8.645911436458517,0.8507949583748785,7.373737373737374,-0.7538567998482316,-0.1302593748976477
26.9226646145221,8.645911436458517,0.8507949583748785,7.474747474747475,-0.7664302327257877,-0.11926243055947647
26.9226646145221,8.645911436458517,0.8507949583748785,7.575757575757575,-0.7778876378690085,-0.10814803778389931
26.9226646145221,8.645911436458517,0.8507949583748785,7.6767676767676765,-0.7882196096571246,-0.09693270695308573
26.9226646145221,8.645911436458517,0.8507949583748785,7.777777777777778,-0.7974184767906548,-0.08563323208052079
26.9226646145221,8.645911436458517,0.8507949583748785,7.878787878787879,-0.8054783022914063,-0.07426669081100384
26.9226646145221,8.645911436458517,0.8507949583748785,7.979797979797979,-0.812394883502474,-0.06285044442064935
26.9226646145221,8.645911436458517,0.8507949583748785,8.080808080808081,-0.8181647967875426,-0.05140097062616947
26.9226646145221,8.645911436458517,0.8507949583748785,8.181818181818182,-0.8227809431977053,-0.03992952162357921
26.9226646145221,8.645911436458517,0.8507949583748785,8.282828282828282,-0.8262404903624233,-0.028452112518002247
26.9226646145221,8.645911436458517,0.8507949583748785,8.383838383838384,-0.8285429025005794,-0.016985394058410395
26.9226646145221,8.645911436458517,0.8507949583748785,8.484848484848484,-0.8296892884919475,-0.00554574242749762
26.9226646145221,8.645911436458517,0.8507949583748785,8.585858585858587,-0.8296824018771923,0.005850740758321413
26.9226646145221,8.645911436458517,0.8507949583748785,8.686868686868687,-0.8285266408578696,0.017188228448909756
26.9226646145221,8.645911436458517,0.8507949583748785,8.787878787878787,-0.8262280482964264,0.028451168160409546
26.9226646145221,8.645911436458517,0.8507949583748785,8.88888888888889,-0.8227943117161999,0.03962428197524136
26.9226646145221,8.645911436458517,0.8507949583748785,8.98989898989899,-0.8182347633014192,0.050692566542103745
26.9226646145221,8.645911436458517,0.8507949583748785,9.09090909090909,-0.8125603798972038,0.061641293075974254
26.9226646145221,8.645911436458517,0.8507949583748785,9.191919191919192,-0.8057837830095639,0.072456007358109
26.9226646145221,8.645911436458517,0.8507949583748785,9.292929292929292,-0.7979192388054016,0.083122529736042
26.9226646145221,8.645911436458517,0.8507949583748785,9.393939393939394,-0.7889826581125089,0.09362695512358649
26.9226646145221,8.645911436458517,0.8507949583748785,9.494949494949495,-0.7789915964195697,0.10395565300083343
26.9226646145221,8.645911436458517,0.8507949583748785,9.595959595959595,-0.7679652538761582,0.11409526741415293
26.9226646145221,8.645911436458517,0.8507949583748785,9.696969696969697,-0.7559244752927397,0.1240327169761935
26.9226646145221,8.645911436458517,0.8507949583748785,9.797979797979798,-0.7428917501406707,0.13375519486588153
26.9226646145221,8.645911436458517,0.8507949583748785,9.8989898989899,-0.7288912125521982,0.1432501688284228
26.9226646145221,8.645911436458517,0.8507949583748785,10.0,-0.713948641320461,0.15250538117530077
68.41776704344264,3.7753161212118487,0.914779899480263,0.0,1.0,0.0
68.41776704344264,3.7753161212118487,0.914779899480263,0.10101010101010101,0.9985239933873263,-0.029209954555249593
68.41776704344264,3.7753161212118487,0.914779899480263,0.20202020202020202,0.9941035030701859,-0.058286597243560855
68.41776704344264,3.7753161212118487,0.914779899480263,0.30303030303030304,0.9867563003862645,-0.08714429121249719
68.41776704344264,3.7753161212118487,0.914779899480263,0.40404040404040403,0.9765089170409439,-0.11569850396481314
